talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,ndvi_periodo,gdd,gdd_acumulado_30d,gdd_acumulado_90d,chuva_acumulada_30d,evapo_acumulada_30d,balanco_hidrico_30d,balanco_hidrico_lag_30d,balanco_hidrico_lag_60d,chuva_acumulada_lag_30d,radiacao_acumulada_30d,dias_calor_extremo_30d,dias_frio_extremo_30d,mes_seno,mes_cosseno,eventos_chuva_extrema_30d
RP_Talhao_Central,2024-03-25,22.795833333333334,28.6,20.1,6.699999999999999,3.4,0.3837916666666667,198.91666666666666,0.2334615769825363,2024-03,4.795833333333334,242.59999999999997,651.4041666666666,114.50000000000001,143.60999999999999,-29.10999999999997,-46.77999999999997,-17.600000000000023,95.10000000000002,7568.208333333333,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-26,21.625,25.1,20.1,34.6,1.77,0.43687499999999996,98.95833333333333,0.2334615769825363,2024-03,3.625,237.80416666666667,646.8666666666666,148.9,139.9,9.0,-46.06999999999998,-17.48999999999998,95.30000000000003,7374.875,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-27,20.879166666666666,22.1,20.0,20.5,1.08,0.45425,59.166666666666664,0.2334615769825363,2024-03,2.8791666666666664,232.05416666666667,641.1291666666666,169.10000000000002,135.8,33.30000000000001,-44.859999999999985,-17.22999999999999,95.60000000000002,7160.75,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-28,22.045833333333334,26.6,19.4,10.7,2.79,0.5005000000000001,163.83333333333334,0.2334615769825363,2024-03,4.045833333333334,227.1208333333333,635.0916666666667,179.40000000000003,132.99,46.410000000000025,-55.23999999999998,-5.699999999999989,86.30000000000001,7023.958333333333,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-29,23.266666666666666,28.3,20.2,2.2,2.95,0.4795416666666667,171.375,0.2334615769825363,2024-03,5.266666666666666,223.1,632.7458333333333,179.8,130.38,49.420000000000016,-53.13999999999997,-12.929999999999978,88.00000000000001,6907.083333333333,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-30,23.208333333333332,27.6,19.8,3.4000000000000004,3.7,0.4653333333333334,221.95833333333334,0.2334615769825363,2024-03,5.208333333333332,218.5583333333333,630.8416666666667,183.10000000000002,128.42000000000002,54.68000000000001,-53.64999999999999,-15.329999999999984,87.60000000000001,6835.333333333334,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-31,23.962500000000002,29.1,20.2,0.7,4.38,0.46425,252.25,0.2334615769825363,2024-03,5.962500000000002,215.27916666666664,631.025,182.60000000000002,126.74000000000001,55.860000000000014,-54.869999999999976,-23.289999999999992,87.60000000000002,6786.291666666667,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-04-01,23.916666666666668,30.4,18.7,0.6,4.75,0.4507916666666667,256.9583333333333,0.2398491888575557,2024-04,5.916666666666668,212.89583333333331,630.8958333333333,183.20000000000002,125.69,57.51000000000002,-57.639999999999986,-26.17999999999998,85.20000000000002,6742.333333333333,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-02,23.604166666666668,28.8,20.1,4.3,3.97,0.436625,224.54166666666666,0.2398491888575557,2024-04,5.604166666666668,209.4375,630.4,187.50000000000003,123.98,63.520000000000024,-59.48999999999998,-52.679999999999964,85.20000000000002,6671.166666666667,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-03,24.483333333333334,30.2,18.7,0.0,4.55,0.4227916666666667,260.2916666666667,0.2398491888575557,2024-04,6.483333333333334,207.06249999999997,629.8916666666667,181.9,123.02,58.88000000000001,-55.33000000000001,-59.22999999999996,90.4,6643.25,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-04,25.558333333333334,30.6,21.1,0.1,4.54,0.410625,252.70833333333334,0.2398491888575557,2024-04,7.558333333333334,207.71249999999998,630.2541666666667,170.10000000000002,123.31,46.79000000000002,-49.459999999999994,-51.369999999999976,98.00000000000001,6652.041666666667,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-05,25.291666666666668,30.2,21.3,0.0,3.94,0.39575000000000005,219.5,0.2398491888575557,2024-04,7.291666666666668,207.80416666666667,629.3541666666666,154.60000000000002,122.02,32.58000000000003,-35.219999999999985,-49.31999999999999,113.40000000000002,6578.75,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-06,25.175,30.6,20.8,0.1,4.94,0.386625,254.95833333333334,0.2398491888575557,2024-04,7.175000000000001,207.5583333333333,628.0541666666667,153.5,122.44000000000001,31.059999999999988,-34.18999999999997,-48.12000000000002,113.60000000000002,6581.625,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-07,24.474999999999998,30.1,19.6,0.5,4.91,0.3874166666666667,247.70833333333334,0.2398491888575557,2024-04,6.474999999999998,206.16666666666666,626.1791666666666,152.4,122.99,29.41000000000001,-33.589999999999975,-46.55,113.80000000000001,6590.208333333333,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-08,24.495833333333334,29.8,20.4,0.0,3.5,0.38195833333333334,168.95833333333334,0.2398491888575557,2024-04,6.495833333333334,204.84583333333333,625.1416666666667,129.6,122.11,7.489999999999995,-11.569999999999965,-50.04999999999998,135.60000000000002,6523.583333333334,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-09,23.479166666666668,27.7,20.4,7.0,3.55,0.38279166666666664,199.79166666666666,0.2398491888575557,2024-04,5.479166666666668,203.175,623.5124999999999,132.4,121.82,10.580000000000013,-5.6699999999999875,-58.219999999999985,139.4,6510.166666666666,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-10,23.933333333333334,29.3,19.1,0.5,4.11,0.38445833333333335,240.08333333333334,0.2398491888575557,2024-04,5.933333333333334,201.24166666666667,621.95,132.70000000000002,120.5,12.200000000000017,-4.3799999999999955,-60.58999999999999,139.6,6462.625,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-11,24.266666666666666,29.6,20.2,1.0,3.8000000000000003,0.3832083333333334,212.45833333333334,0.2398491888575557,2024-04,6.266666666666666,199.17083333333332,621.1208333333334,133.0,119.28999999999999,13.710000000000008,-5.489999999999981,-73.26999999999997,137.70000000000002,6413.833333333333,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-12,24.34583333333333,29.5,21.1,0.4,3.82,0.38279166666666664,205.66666666666666,0.2398491888575557,2024-04,6.345833333333331,196.10833333333332,620.7083333333334,133.10000000000002,118.11,14.990000000000023,-6.269999999999982,-76.18999999999998,137.0,6352.958333333334,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-13,24.495833333333334,29.6,20.4,0.1,4.35,0.38837499999999997,236.125,0.2398491888575557,2024-04,6.495833333333334,193.02916666666667,620.7624999999999,133.20000000000002,117.14,16.060000000000016,-5.920000000000016,-82.94999999999999,136.9,6303.625,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
RP_Talhao_Central,2024-04-14,24.304166666666664,28.3,21.8,0.4,2.86,0.384875,137.33333333333334,0.2398491888575557,2024-04,6.304166666666664,189.75,620.6666666666666,133.10000000000002,114.92,18.18000000000002,-14.069999999999993,-78.26999999999998,131.0,6172.875,0.0,0.0,0.8660254037844388,-0.4999999999999998,0.0
