talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,chuva_acumulada_30d,chuva_acumulada_60d,chuva_acumulada_90d,gdd_diario,GDA_mensal,ndvi_target
RP_Talhao_Central,2024-05-16,24.27916666666667,31.7,18.0,0.0,4.27,0.298875,201.83333333333334,0.2425725066587306,1.1000000000000143,126.4,247.8,6.279166666666669,169.32083333333335,0.2425725066587306
RP_Talhao_Central,2024-05-17,25.037499999999998,31.0,18.2,0.0,4.12,0.2955,208.20833333333334,0.2425725066587306,1.0000000000000142,126.10000000000001,244.1,7.037499999999998,170.0875,0.2425725066587306
RP_Talhao_Central,2024-05-18,23.520833333333332,30.8,16.4,0.0,3.99,0.2935833333333333,207.0,0.2425725066587306,0.0,114.70000000000002,243.7,5.520833333333332,170.05,0.2425725066587306
RP_Talhao_Central,2024-05-19,22.912499999999998,30.2,16.2,0.0,3.58,0.2925,187.08333333333334,0.2425725066587306,0.0,109.10000000000001,240.2,4.912499999999998,170.6166666666667,0.2425725066587306
RP_Talhao_Central,2024-05-20,22.9875,29.5,16.7,0.0,3.5300000000000002,0.29112499999999997,189.33333333333334,0.2425725066587306,0.0,104.00000000000001,227.8,4.987500000000001,170.84166666666667,0.2425725066587306
RP_Talhao_Central,2024-05-21,23.395833333333332,29.8,18.0,0.0,4.45,0.2896666666666667,203.70833333333334,0.2425725066587306,0.0,98.80000000000001,204.4,5.395833333333332,172.23333333333335,0.2425725066587306
RP_Talhao_Central,2024-05-22,23.070833333333336,29.3,18.2,0.0,4.38,0.28904166666666664,204.625,0.2425725066587306,0.0,96.4,203.7,5.070833333333336,173.07083333333335,0.2425725066587306
RP_Talhao_Central,2024-05-23,22.608333333333334,29.5,16.5,0.0,4.4,0.2877083333333333,206.375,0.2425725066587306,0.0,94.9,203.3,4.608333333333334,173.3041666666667,0.2425725066587306
RP_Talhao_Central,2024-05-24,23.0625,29.4,17.2,0.0,3.94,0.28675,173.95833333333334,0.2425725066587306,0.0,88.20000000000002,202.7,5.0625,172.97916666666669,0.2425725066587306
RP_Talhao_Central,2024-05-25,21.020833333333332,26.3,16.6,5.6,2.59,0.28225,148.54166666666666,0.2425725066587306,5.600000000000014,59.2,208.1,3.020833333333332,169.76666666666668,0.2425725066587306
RP_Talhao_Central,2024-05-26,19.854166666666668,23.7,16.9,4.2,1.98,0.28720833333333334,108.70833333333333,0.2425725066587306,9.800000000000015,42.900000000000006,212.0,1.8541666666666679,165.17083333333335,0.2425725066587306
RP_Talhao_Central,2024-05-27,21.462500000000002,28.1,17.2,0.30000000000000004,3.05,0.29691666666666666,167.54166666666666,0.2425725066587306,10.100000000000014,32.50000000000001,211.9,3.462500000000002,162.12500000000003,0.2425725066587306
RP_Talhao_Central,2024-05-28,19.295833333333334,22.1,14.6,0.4,1.69,0.300625,80.45833333333333,0.2425725066587306,10.500000000000014,30.700000000000006,210.5,1.2958333333333343,157.27083333333334,0.2425725066587306
RP_Talhao_Central,2024-05-29,16.6125,21.5,13.2,0.0,2.2,0.30491666666666667,146.33333333333334,0.2425725066587306,10.500000000000014,27.300000000000004,210.4,0.0,150.74583333333334,0.2425725066587306
RP_Talhao_Central,2024-05-30,15.8125,23.2,9.6,0.0,3.39,0.305125,205.04166666666666,0.2425725066587306,10.500000000000014,26.600000000000005,209.2,0.0,144.75,0.2425725066587306
RP_Talhao_Central,2024-05-31,16.629166666666666,24.9,9.8,0.0,3.67,0.30745833333333333,203.875,0.2425725066587306,10.500000000000014,26.000000000000004,209.2,0.0,138.55833333333334,0.2425725066587306
RP_Talhao_Central,2024-06-01,18.4875,25.9,13.2,0.0,3.98,0.30254166666666665,200.70833333333334,0.2258664533998439,10.500000000000014,21.700000000000006,209.2,0.4875000000000007,132.74583333333337,0.2258664533998439
RP_Talhao_Central,2024-06-02,20.354166666666668,27.5,14.3,0.0,3.83,0.3002916666666667,179.79166666666666,0.2258664533998439,10.500000000000014,21.700000000000006,203.6,2.354166666666668,128.675,0.2258664533998439
RP_Talhao_Central,2024-06-03,21.287499999999998,27.2,16.5,0.0,3.41,0.300125,176.79166666666666,0.2258664533998439,10.500000000000014,21.600000000000005,191.7,3.287499999999998,125.4375,0.2258664533998439
RP_Talhao_Central,2024-06-04,20.845833333333335,26.9,15.4,0.0,3.96,0.29983333333333334,191.08333333333334,0.2258664533998439,10.500000000000014,21.600000000000005,176.2,2.845833333333335,123.06250000000001,0.2258664533998439
RP_Talhao_Central,2024-06-05,20.587500000000002,27.3,15.6,0.0,3.92,0.29991666666666666,194.70833333333334,0.2258664533998439,10.500000000000014,21.500000000000007,175.0,2.587500000000002,119.82916666666668,0.2258664533998439
RP_Talhao_Central,2024-06-06,20.458333333333332,27.3,14.8,0.0,3.65,0.30316666666666664,192.375,0.2258664533998439,10.500000000000014,21.000000000000007,173.4,2.458333333333332,115.74166666666669,0.2258664533998439
RP_Talhao_Central,2024-06-07,20.575,27.3,14.6,0.0,3.68,0.305125,192.125,0.2258664533998439,10.500000000000014,21.000000000000007,150.6,2.5749999999999993,112.24583333333334,0.2258664533998439
